Region;Country;Latitude;Longitude;Date;Confirmed;Deaths
;Luxembourg;49.8153;6.1296;4/4/20;2729;31
;Suriname;3.9193;-56.0278;2/23/20;0;0
;India;21;78;4/1/20;1998;58
;Nigeria;9.082;8.6753;2/12/20;0;0
;Poland;51.9194;19.1451;4/3/20;3383;71
;India;21;78;3/20/20;244;5
;Namibia;-22.9576;18.4904;3/27/20;8;0
;Iraq;33;44;2/19/20;0;0
;Sao Tome and Principe;0.18636;6.613081;2/8/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;4/1/20;0;0
;Qatar;25.3548;51.1839;1/30/20;0;0
;Congo (Brazzaville);-4.0383;21.7587;2/7/20;0;0
;Czechia;49.8175;15.473;3/19/20;694;0
;Eritrea;15.1794;39.7823;2/2/20;0;0
;Liberia;6.4281;-9.4295;3/15/20;0;0
;Slovakia;48.669;19.699;3/5/20;0;0
;Belarus;53.7098;27.9534;1/23/20;0;0
;Vietnam;16;108;3/7/20;18;0
;Argentina;-38.4161;-63.6167;4/3/20;1265;39
;Nigeria;9.082;8.6753;2/24/20;0;0
;Burma;21.9162;95.956;4/4/20;21;1
;Chile;-35.6751;-71.543;3/12/20;23;0
;Oman;21;57;4/6/20;331;2
;Greece;39.0742;21.8243;2/26/20;1;0
;Singapore;1.2833;103.8333;3/29/20;844;3
;Azerbaijan;40.1431;47.5769;3/14/20;15;1
;Gambia;13.4432;-15.3101;2/27/20;0;0
;Nicaragua;12.8654;-85.2072;2/4/20;0;0
;India;21;78;3/19/20;194;4
;Oman;21;57;2/2/20;0;0
;Argentina;-38.4161;-63.6167;3/14/20;34;2
;New Zealand;-40.9006;174.886;2/24/20;0;0
;Eritrea;15.1794;39.7823;4/6/20;31;0
;Saudi Arabia;24;45;3/17/20;171;0
;Russia;60;90;3/12/20;28;0
;Spain;40;-4;2/29/20;45;0
;Iraq;33;44;2/20/20;0;0
;Burkina Faso;12.2383;-1.5616;1/28/20;0;0
;Congo (Kinshasa);-4.0383;21.7587;1/27/20;0;0
;Austria;47.5162;14.5501;2/24/20;0;0
;Cote d'Ivoire;7.54;-5.5471;3/2/20;0;0
;Finland;64;26;3/3/20;6;0
;Ukraine;48.3794;31.1656;3/19/20;16;2
;Brazil;-14.235;-51.9253;2/10/20;0;0
;Greece;39.0742;21.8243;2/14/20;0;0
;Kenya;-0.0236;37.9062;1/24/20;0;0
;Turkey;38.9637;35.2433;4/8/20;38226;812
;Fiji;-17.7134;178.065;3/27/20;5;0
;New Zealand;-40.9006;174.886;3/5/20;3;0
;Saint Kitts and Nevis;17.357822;-62.782998;2/27/20;0;0
;Chile;-35.6751;-71.543;3/24/20;922;2
;Cameroon;3.848;11.5021;2/20/20;0;0
;Uzbekistan;41.3775;64.5853;4/5/20;342;2
;Kenya;-0.0236;37.9062;3/25/20;28;0
;Grenada;12.1165;-61.679;4/6/20;12;0
;Zimbabwe;-20;30;2/18/20;0;0
;Kosovo;42.602636;20.902977;4/8/20;184;5
;Morocco;31.7917;-7.0926;3/11/20;5;1
;Russia;60;90;3/24/20;495;1
;Kenya;-0.0236;37.9062;3/9/20;0;0
;Libya;26.3351;17.228331;1/29/20;0;0
;Sao Tome and Principe;0.18636;6.613081;4/1/20;0;0
;Czechia;49.8175;15.473;3/20/20;833;0
;Brunei;4.5353;114.7277;1/27/20;0;0
;Saint Lucia;13.9094;-60.9789;2/2/20;0;0
;West Bank and Gaza;31.9522;35.2332;1/26/20;0;0
Yukon;Canada;64.2823;-135;3/8/20;0;0
"Bonaire; Sint Eustatius and Saba";Netherlands;12.1784;3/11/20;0;0
;Nepal;28.1667;84.25;3/6/20;1;0
;"Korea; South";36;4/2/20;9887;165
;Fiji;-17.7134;178.065;3/15/20;0;0
;Liechtenstein;47.14;9.55;2/4/20;0;0
;Saudi Arabia;24;45;3/29/20;1299;8
;Cuba;22;-80;3/8/20;0;0
;Pakistan;30.3753;69.3451;3/3/20;5;0
;Ukraine;48.3794;31.1656;1/31/20;0;0
;Netherlands;52.1326;5.2913;1/27/20;0;0
;Rwanda;-1.9403;29.8739;4/6/20;105;0
;Peru;-9.19;-75.0152;4/4/20;1746;73
;Singapore;1.2833;103.8333;3/17/20;266;0
;Azerbaijan;40.1431;47.5769;3/26/20;122;3
;Brazil;-14.235;-51.9253;2/22/20;0;0
;Congo (Kinshasa);-4.0383;21.7587;3/16/20;2;0
;Gambia;13.4432;-15.3101;2/15/20;0;0
;Cameroon;3.848;11.5021;2/19/20;0;0
;Bulgaria;42.7339;25.4858;2/5/20;0;0
;Kenya;-0.0236;37.9062;3/13/20;1;0
Zhejiang;China;29.1832;120.0934;2/8/20;1048;0
;Qatar;25.3548;51.1839;1/29/20;0;0
;Saudi Arabia;24;45;3/30/20;1453;8
;Trinidad and Tobago;10.6918;-61.2225;2/7/20;0;0
;Kosovo;42.602636;20.902977;2/4/20;0;0
;Morocco;31.7917;-7.0926;3/23/20;143;4
;Kyrgyzstan;41.2044;74.7661;1/25/20;0;0
;Taiwan*;23.7;121;3/8/20;45;1
;Grenada;12.1165;-61.679;2/2/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2/18/20;0;0
;Denmark;56.2639;9.5018;3/5/20;10;0
;Haiti;18.9712;-72.2852;3/16/20;0;0
;Bosnia and Herzegovina;43.9159;17.6791;4/1/20;459;13
Yukon;Canada;64.2823;-135;1/26/20;0;0
;Qatar;25.3548;51.1839;3/18/20;452;0
;Saudi Arabia;24;45;2/1/20;0;0
;Syria;34.802075;38.996815;2/8/20;0;0
;Bangladesh;23.685;90.3563;3/8/20;3;0
;Eswatini;-26.5225;31.4659;2/20/20;0;0
;Namibia;-22.9576;18.4904;1/26/20;0;0
Zhejiang;China;29.1832;120.0934;3/15/20;1231;6
;Fiji;-17.7134;178.065;2/2/20;0;0
;Morocco;31.7917;-7.0926;4/6/20;1120;80
;Burkina Faso;12.2383;-1.5616;3/17/20;15;0
;India;21;78;2/8/20;3;0
;Ireland;53.1424;-7.6921;3/9/20;21;0
;Eswatini;-26.5225;31.4659;2/19/20;0;0
;Colombia;4.5709;-74.2973;4/8/20;2054;54
;Haiti;18.9712;-72.2852;3/4/20;0;0
;Ecuador;-1.8312;-78.1834;4/7/20;3747;191
;Sri Lanka;7;81;2/21/20;1;0
;Cyprus;35.1264;33.4299;1/31/20;0;0
;Guyana;5;-58.75;2/15/20;0;0
;Saudi Arabia;24;45;1/28/20;0;0
;Western Sahara;24.2155;-12.8858;3/8/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2/8/20;0;0
;"Korea; South";36;2/9/20;24;0
;Bolivia;-16.2902;-63.5887;3/30/20;97;4
;Vietnam;16;108;1/28/20;2;0
;Malta;35.9375;14.3754;2/25/20;0;0
;Somalia;5.1521;46.1996;3/1/20;0;0
;Libya;26.3351;17.228331;3/18/20;0;0
;Armenia;40.0691;45.0382;2/20/20;0;0
;Brunei;4.5353;114.7277;3/16/20;54;0
;Tanzania;-6.369;34.8888;3/21/20;6;0
;Thailand;15;101;3/8/20;50;1
;Bolivia;-16.2902;-63.5887;3/29/20;81;1
;Netherlands;52.1326;5.2913;3/16/20;1413;0
;Nicaragua;12.8654;-85.2072;4/8/20;6;1
;Hungary;47.1625;19.5033;3/27/20;300;10
;Andorra;42.5063;1.5218;1/28/20;0;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;4/3/20;0;0
;Bangladesh;23.685;90.3563;2/18/20;0;0
;Guyana;5;-58.75;2/27/20;0;0
;Georgia;42.3154;43.3569;2/21/20;0;0
;San Marino;43.9424;12.4578;2/16/20;0;0
;Libya;26.3351;17.228331;1/30/20;0;0
;Armenia;40.0691;45.0382;2/19/20;0;0
;Tunisia;34;9;2/19/20;0;0
Zhejiang;China;29.1832;120.0934;3/27/20;1247;6
;Japan;36;138;2/22/20;122;1
;Brunei;4.5353;114.7277;3/28/20;120;1
;Togo;8.6195;0.8248;2/17/20;0;0
;Panama;8.538;-80.7821;4/3/20;1475;37
"Bonaire; Sint Eustatius and Saba";Netherlands;12.1784;3/23/20;0;0
;West Bank and Gaza;31.9522;35.2332;3/15/20;38;0
;Mozambique;-18.665695;35.529562;4/3/20;10;0
;Mali;17.570692;-3.996166;3/1/20;0;0
;Fiji;-17.7134;178.065;1/26/20;0;0
;Serbia;44.0165;21.0059;4/4/20;1624;44
;Paraguay;-23.4425;-58.4438;1/31/20;0;0
;United Arab Emirates;24;54;2/8/20;7;0
;Barbados;13.1939;-59.5432;3/9/20;0;0
;Portugal;39.3999;-8.2245;3/12/20;59;0
;Algeria;28.0339;1.6596;2/1/20;0;0
;Bolivia;-16.2902;-63.5887;3/17/20;11;0
;New Zealand;-40.9006;174.886;2/12/20;0;0
;Gabon;-0.8037;11.6094;3/8/20;0;0
;Spain;40;-4;2/17/20;2;0
;San Marino;43.9424;12.4578;2/28/20;1;0
;Iran;32;53;3/6/20;4747;124
;Japan;36;138;2/10/20;26;0
;Tunisia;34;9;2/20/20;0;0
;Libya;26.3351;17.228331;3/31/20;10;0
;Morocco;31.7917;-7.0926;1/22/20;0;0
;Armenia;40.0691;45.0382;3/8/20;1;0
;Sri Lanka;7;81;3/8/20;1;0
;Singapore;1.2833;103.8333;2/4/20;24;0
;Azerbaijan;40.1431;47.5769;1/25/20;0;0
;US;37.0902;-95.7129;3/8/20;518;21
;Russia;60;90;1/23/20;0;0
;Qatar;25.3548;51.1839;3/31/20;781;2
;Togo;8.6195;0.8248;2/29/20;0;0
;Burundi;-3.3731;29.9189;3/1/20;0;0
;Netherlands;52.1326;5.2913;3/28/20;9762;0
;Mauritius;-20.2;57.5;2/9/20;0;0
;Portugal;39.3999;-8.2245;1/23/20;0;0
;Vietnam;16;108;3/17/20;66;0
;Burkina Faso;12.2383;-1.5616;4/6/20;364;18
;Mongolia;46.8625;103.8467;2/1/20;0;0
;Namibia;-22.9576;18.4904;3/15/20;2;0
;West Bank and Gaza;31.9522;35.2332;3/27/20;91;1
;Burundi;-3.3731;29.9189;3/21/20;0;0
;Hungary;47.1625;19.5033;2/1/20;0;0
;Italy;43;12;4/7/20;135586;17127
;Lebanon;33.8547;35.8623;3/2/20;13;0
;Barbados;13.1939;-59.5432;3/10/20;0;0
;Central African Republic;6.6111;20.9394;3/16/20;1;0
;Syria;34.802075;38.996815;1/25/20;0;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2/10/20;0;0
Yukon;Canada;64.2823;-135;3/27/20;3;2
;Niger;17.6078;8.0817;4/2/20;98;5
;Brazil;-14.235;-51.9253;3/8/20;20;0
;Romania;45.9432;24.9668;2/11/20;0;0
;Maldives;3.2028;73.2207;2/10/20;0;0
;Ireland;53.1424;-7.6921;3/30/20;2910;54
;Jordan;31.24;36.51;4/4/20;323;5
;Sudan;12.8628;30.2176;3/23/20;2;1
;Belize;13.1939;-59.5432;1/24/20;0;0
;El Salvador;13.7942;-88.8965;2/26/20;0;0
Zhejiang;China;29.1832;120.0934;1/26/20;104;0
;Estonia;58.5953;25.0136;3/13/20;79;0
;Maldives;3.2028;73.2207;2/22/20;0;0
;Slovenia;46.1512;14.9955;2/19/20;0;0
;Iceland;64.9631;-19.0208;3/4/20;26;0
;Sierra Leone;8.460555;-11.779889;1/27/20;0;0
;Germany;51;9;2/11/20;16;0
;Lithuania;55.1694;23.8813;4/5/20;811;13
;Latvia;56.8796;24.6032;2/16/20;0;0
;Switzerland;46.8182;8.2275;2/25/20;1;0
;Central African Republic;6.6111;20.9394;3/28/20;3;0
;Nicaragua;12.8654;-85.2072;3/14/20;0;0
;Bosnia and Herzegovina;43.9159;17.6791;2/8/20;0;0
;Romania;45.9432;24.9668;2/23/20;0;0
;Slovenia;46.1512;14.9955;2/20/20;0;0
;Tanzania;-6.369;34.8888;2/4/20;0;0
;Iceland;64.9631;-19.0208;1/31/20;0;0
;Nicaragua;12.8654;-85.2072;3/26/20;2;0
;Maldives;3.2028;73.2207;2/3/20;0;0
;Belgium;50.8333;4;2/5/20;1;0
;Paraguay;-23.4425;-58.4438;3/19/20;11;0
;Saint Kitts and Nevis;17.357822;-62.782998;3/5/20;0;0
;Niger;17.6078;8.0817;2/22/20;0;0
;Estonia;58.5953;25.0136;3/25/20;404;1
;Sudan;12.8628;30.2176;3/11/20;0;0
;United Arab Emirates;24;54;2/15/20;8;0
;Latvia;56.8796;24.6032;2/28/20;0;0
;Albania;41.1533;20.1683;2/2/20;0;0
;Mauritania;21.0079;10.9408;4/3/20;6;1
;Ireland;53.1424;-7.6921;3/29/20;2615;46
;Philippines;13;122;3/28/20;1075;68
;Mexico;23.6345;-102.5528;2/24/20;0;0
;Uganda;1;32;3/9/20;0;0
;Paraguay;-23.4425;-58.4438;3/20/20;13;0
;Taiwan*;23.7;121;2/16/20;20;1
;Tanzania;-6.369;34.8888;4/8/20;25;1
;Serbia;44.0165;21.0059;2/20/20;0;0
;Afghanistan;33;65;1/27/20;0;0
;Madagascar;-18.7669;46.8691;2/22/20;0;0
;Philippines;13;122;3/5/20;3;1
;Guatemala;15.7835;-90.2308;3/5/20;0;0
;El Salvador;13.7942;-88.8965;2/14/20;0;0
;Malaysia;2.5;112.5;2/13/20;19;0
;Honduras;15.2;-86.2419;2/24/20;0;0
;Papua New Guinea;-6.315;143.9555;2/8/20;0;0
;Serbia;44.0165;21.0059;2/19/20;0;0
;Nepal;28.1667;84.25;3/19/20;1;0
;Botswana;-22.3285;24.6849;4/5/20;6;1
;Azerbaijan;40.1431;47.5769;4/1/20;359;5
;"Korea; South";36;3/31/20;9661;158
;Guinea-Bissau;11.8037;-15.1804;3/22/20;0;0
;MS Zaandam;0;0;2/10/20;0;0
;Cabo Verde;16.5388;-23.0418;2/29/20;0;0
;Rwanda;-1.9403;29.8739;2/2/20;0;0
;Honduras;15.2;-86.2419;3/8/20;0;0
;Nigeria;9.082;8.6753;4/2/20;184;2
;Timor-Leste;-8.874217;125.727539;3/6/20;0;0
;Malaysia;2.5;112.5;2/25/20;22;0
;Cyprus;35.1264;33.4299;3/4/20;0;0
;Ethiopia;9.145;40.4897;3/28/20;16;0
;Dominican Republic;18.7357;-70.1627;3/7/20;2;0
;North Macedonia;41.6086;21.7453;3/26/20;201;3
;Angola;-11.2027;17.8739;3/19/20;0;0
;Mexico;23.6345;-102.5528;2/12/20;0;0
;Nepal;28.1667;84.25;3/20/20;1;0
;Malawi;-13.254308;34.301525;3/17/20;0;0
;Italy;43;12;1/25/20;0;0
;South Sudan;6.877;31.307;3/30/20;0;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2/22/20;0;0
;Luxembourg;49.8153;6.1296;2/24/20;0;0
;Botswana;-22.3285;24.6849;2/1/20;0;0
;Turkey;38.9637;35.2433;2/4/20;0;0
;Jordan;31.24;36.51;2/18/20;0;0
;Guinea-Bissau;11.8037;-15.1804;3/3/20;0;0
;Jamaica;18.1096;-77.2975;3/9/20;0;0
;Moldova;47.4116;28.3699;2/18/20;0;0
;Montenegro;42.5;19.3;3/3/20;0;0
;Norway;60.472;8.4689;2/21/20;0;0
;Hungary;47.1625;19.5033;3/15/20;32;1
;Germany;51;9;2/23/20;16;0
;South Sudan;6.877;31.307;3/29/20;0;0
Yukon;Canada;64.2823;-135;3/15/20;0;0
;Saint Lucia;13.9094;-60.9789;4/6/20;14;0
;Ethiopia;9.145;40.4897;3/16/20;5;0
;Angola;-11.2027;17.8739;3/20/20;1;0
Zhejiang;China;29.1832;120.0934;4/1/20;1257;6
;Jamaica;18.1096;-77.2975;3/21/20;16;1
;Guinea-Bissau;11.8037;-15.1804;3/10/20;0;0
;Liberia;6.4281;-9.4295;1/26/20;0;0
;Uzbekistan;41.3775;64.5853;2/1/20;0;0
;Germany;51;9;2/9/20;14;0
;Zambia;-15.4167;28.2833;2/9/20;0;0
;Niger;17.6078;8.0817;2/10/20;0;0
;Saudi Arabia;24;45;4/5/20;2402;34
;Slovenia;46.1512;14.9955;2/9/20;0;0
;Norway;60.472;8.4689;4/3/20;5370;59
;Switzerland;46.8182;8.2275;2/13/20;0;0
;Cabo Verde;16.5388;-23.0418;2/17/20;0;0
;Rwanda;-1.9403;29.8739;2/22/20;0;0
;Liechtenstein;47.14;9.55;4/8/20;78;1
;Honduras;15.2;-86.2419;2/12/20;0;0
;Albania;41.1533;20.1683;3/13/20;33;1
;Zambia;-15.4167;28.2833;4/2/20;39;1
;Azerbaijan;40.1431;47.5769;3/5/20;6;0
;El Salvador;13.7942;-88.8965;4/7/20;78;4
;Diamond Princess;0;0;2/3/20;0;0
;Grenada;12.1165;-61.679;1/29/20;0;0
;Croatia;45.1;15.2;2/19/20;0;0
;Congo (Kinshasa);-4.0383;21.7587;3/28/20;65;6
;Iran;32;53;3/13/20;11364;514
;Papua New Guinea;-6.315;143.9555;3/22/20;1;0
;Malawi;-13.254308;34.301525;3/29/20;0;0
;Malawi;-13.254308;34.301525;3/30/20;0;0
;Seychelles;-4.6796;55.492;4/4/20;10;0
;Botswana;-22.3285;24.6849;3/27/20;0;0
;Zambia;-15.4167;28.2833;3/23/20;3;0
;Switzerland;46.8182;8.2275;3/8/20;337;2
;Sao Tome and Principe;0.18636;6.613081;3/29/20;0;0
;Mongolia;46.8625;103.8467;3/25/20;10;0
;Finland;64;26;2/28/20;2;0
;Dominica;15.415;-61.371;3/22/20;1;0
;Equatorial Guinea;1.5;10;3/24/20;9;0
;Cuba;22;-80;3/27/20;80;2
;Croatia;45.1;15.2;2/20/20;0;0
;Philippines;13;122;4/1/20;2311;96
;Bahamas;25.0343;-77.3963;3/27/20;10;0
;Sao Tome and Principe;0.18636;6.613081;3/17/20;0;0
;Grenada;12.1165;-61.679;1/30/20;0;0
;Algeria;28.0339;1.6596;1/24/20;0;0
;Cabo Verde;16.5388;-23.0418;2/6/20;0;0
;US;37.0902;-95.7129;2/21/20;15;0
;Albania;41.1533;20.1683;3/25/20;146;5
;Ukraine;48.3794;31.1656;4/2/20;897;22
;South Sudan;6.877;31.307;3/17/20;0;0
;Sao Tome and Principe;0.18636;6.613081;3/30/20;0;0
;Guyana;5;-58.75;4/1/20;19;2
Western Australia;Australia;-31.9505;115.8605;2/23/20;0;0
;Denmark;56.2639;9.5018;2/10/20;0;0
;Uruguay;-32.5228;-55.7658;2/15/20;0;0
;Pakistan;30.3753;69.3451;1/24/20;0;0
;Iran;32;53;3/25/20;27017;2077
;Saint Vincent and the Grenadines;12.9843;-61.2872;4/4/20;7;0
;Papua New Guinea;-6.315;143.9555;3/10/20;0;0
;Guinea-Bissau;11.8037;-15.1804;2/7/20;0;0
;Haiti;18.9712;-72.2852;3/28/20;8;0
;Mali;17.570692;-3.996166;2/29/20;0;0
;Djibouti;11.8251;42.5903;1/31/20;0;0
;Nigeria;9.082;8.6753;3/6/20;1;0
;Uruguay;-32.5228;-55.7658;2/27/20;0;0
;Bolivia;-16.2902;-63.5887;4/3/20;132;9
;Cuba;22;-80;2/27/20;0;0
;Sweden;63;16;3/1/20;14;0
;Belarus;53.7098;27.9534;3/24/20;81;0
;Cambodia;11.55;104.9167;1/26/20;0;0
;Panama;8.538;-80.7821;1/24/20;0;0
;Ecuador;-1.8312;-78.1834;2/20/20;0;0
;Burma;21.9162;95.956;2/25/20;0;0
;Bahamas;25.0343;-77.3963;3/15/20;0;0
;Lithuania;55.1694;23.8813;2/1/20;0;0
;Indonesia;-0.7893;113.9213;2/18/20;0;0
;Iraq;33;44;3/8/20;60;6
;Denmark;56.2639;9.5018;2/22/20;0;0
;North Macedonia;41.6086;21.7453;3/14/20;14;0
;Mongolia;46.8625;103.8467;3/13/20;1;0
;Senegal;14.4974;-14.4524;4/3/20;207;1
;Equatorial Guinea;1.5;10;3/12/20;0;0
;Ecuador;-1.8312;-78.1834;2/19/20;0;0
;Finland;64;26;2/16/20;1;0
;Cuba;22;-80;3/15/20;4;0
Western Australia;Australia;-31.9505;115.8605;2/11/20;0;0
;South Sudan;6.877;31.307;3/3/20;0;0
;Oman;21;57;2/18/20;0;0
;Colombia;4.5709;-74.2973;3/25/20;470;4
;Gabon;-0.8037;11.6094;3/30/20;7;1
;Chile;-35.6751;-71.543;1/23/20;0;0
;Suriname;3.9193;-56.0278;3/8/20;0;0
;Uruguay;-32.5228;-55.7658;2/5/20;0;0
;Algeria;28.0339;1.6596;2/24/20;0;0
;Czechia;49.8175;15.473;1/31/20;0;0
;Liechtenstein;47.14;9.55;2/23/20;0;0
;Congo (Brazzaville);-4.0383;21.7587;1/29/20;0;0
;Congo (Brazzaville);-4.0383;21.7587;1/30/20;0;0
;Mali;17.570692;-3.996166;2/17/20;0;0
;Trinidad and Tobago;10.6918;-61.2225;1/29/20;0;0
;Bhutan;27.5142;90.4336;3/5/20;0;0
;Cuba;22;-80;2/15/20;0;0
;Guyana;5;-58.75;3/5/20;0;0
;Mauritania;21.0079;10.9408;2/18/20;0;0
;Malawi;-13.254308;34.301525;3/8/20;0;0
Western Australia;Australia;-31.9505;115.8605;1/23/20;0;0
;Turkey;38.9637;35.2433;2/16/20;0;0
;Monaco;43.7333;7.4167;3/27/20;42;0
;Gabon;-0.8037;11.6094;3/29/20;7;1
;Iraq;33;44;4/4/20;878;56
;MS Zaandam;0;0;2/22/20;0;0
;Albania;41.1533;20.1683;4/6/20;377;21
;Mali;17.570692;-3.996166;1/29/20;0;0
;Colombia;4.5709;-74.2973;2/4/20;0;0
;Libya;26.3351;17.228331;3/5/20;0;0
;Mozambique;-18.665695;35.529562;1/24/20;0;0
;Mauritania;21.0079;10.9408;1/31/20;0;0
;Djibouti;11.8251;42.5903;4/7/20;90;0
;Taiwan*;23.7;121;2/28/20;34;1
;Botswana;-22.3285;24.6849;3/15/20;0;0
;Trinidad and Tobago;10.6918;-61.2225;1/30/20;0;0
;Diamond Princess;0;0;2/18/20;542;0
;Turkey;38.9637;35.2433;2/28/20;0;0
;Gabon;-0.8037;11.6094;3/17/20;1;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;3/8/20;0;0
;Congo (Brazzaville);-4.0383;21.7587;2/29/20;0;0
;Slovenia;46.1512;14.9955;3/5/20;2;0
;Spain;40;-4;2/6/20;1;0
;Costa Rica;9.7489;-83.7534;4/3/20;416;2
;Togo;8.6195;0.8248;3/5/20;0;0
;Liechtenstein;47.14;9.55;2/11/20;0;0
;Cyprus;35.1264;33.4299;2/8/20;0;0
;Mauritius;-20.2;57.5;4/2/20;169;7
;Burma;21.9162;95.956;2/13/20;0;0
;United Arab Emirates;24;54;2/27/20;13;0
;Belarus;53.7098;27.9534;3/12/20;12;0
;Gambia;13.4432;-15.3101;3/1/20;0;0
;Venezuela;6.4238;-66.5897;1/26/20;0;0
;Algeria;28.0339;1.6596;2/12/20;0;0
;Benin;9.3077;2.3158;3/8/20;0;0
;Bahamas;25.0343;-77.3963;4/5/20;28;4
;Kazakhstan;48.0196;66.9237;2/7/20;0;0
;Romania;45.9432;24.9668;2/7/20;0;0
;Turkey;38.9637;35.2433;1/28/20;0;0
;Jamaica;18.1096;-77.2975;4/5/20;58;3
;South Africa;-30.5595;22.9375;4/7/20;1749;13
;Portugal;39.3999;-8.2245;4/4/20;10524;266
;Zambia;-15.4167;28.2833;1/22/20;0;0
;Georgia;42.3154;43.3569;3/10/20;15;0
;Bangladesh;23.685;90.3563;3/20/20;20;1
;Serbia;44.0165;21.0059;3/20/20;135;1
;Malta;35.9375;14.3754;1/24/20;0;0
;Lithuania;55.1694;23.8813;3/16/20;17;0
;Sao Tome and Principe;0.18636;6.613081;1/28/20;0;0
;Egypt;26;30;2/6/20;0;0
;Libya;26.3351;17.228331;4/1/20;10;0
;Seychelles;-4.6796;55.492;3/27/20;7;0
;Uganda;1;32;4/6/20;52;0
;Grenada;12.1165;-61.679;3/18/20;0;0
;Bahrain;26.0275;50.55;4/7/20;811;5
;Paraguay;-23.4425;-58.4438;2/20/20;0;0
;Cambodia;11.55;104.9167;2/3/20;1;0
;Croatia;45.1;15.2;3/21/20;206;1
;Mozambique;-18.665695;35.529562;2/25/20;0;0
;Guinea-Bissau;11.8037;-15.1804;2/21/20;0;0
;Holy See;41.9029;12.4534;2/1/20;0;0
;Malaysia;2.5;112.5;1/24/20;0;0
;Madagascar;-18.7669;46.8691;3/22/20;3;0
;Philippines;13;122;2/8/20;3;1
;Ethiopia;9.145;40.4897;2/27/20;0;0
;Romania;45.9432;24.9668;1/23/20;0;0
;Honduras;15.2;-86.2419;4/4/20;264;15
;Paraguay;-23.4425;-58.4438;2/19/20;0;0
;Armenia;40.0691;45.0382;2/1/20;0;0
;Japan;36;138;4/5/20;3139;77
;Tunisia;34;9;3/21/20;60;1
;Czechia;49.8175;15.473;4/6/20;4822;78
;Brunei;4.5353;114.7277;2/8/20;0;0
;Eswatini;-26.5225;31.4659;3/21/20;1;0
;Seychelles;-4.6796;55.492;3/15/20;2;0
;Sweden;63;16;2/5/20;1;0
;Grenada;12.1165;-61.679;3/31/20;9;0
;Sweden;63;16;2/11/20;1;0
;Saint Kitts and Nevis;17.357822;-62.782998;2/9/20;0;0
;Madagascar;-18.7669;46.8691;3/10/20;0;0
;Guyana;5;-58.75;2/8/20;0;0
;Syria;34.802075;38.996815;2/13/20;0;0
;Equatorial Guinea;1.5;10;2/23/20;0;0
;United Arab Emirates;24;54;1/26/20;0;0
;Finland;64;26;1/27/20;0;0
;Papua New Guinea;-6.315;143.9555;2/21/20;0;0
;Chad;15.4542;18.7322;3/1/20;0;0
;Ethiopia;9.145;40.4897;2/15/20;0;0
;Paraguay;-23.4425;-58.4438;3/6/20;0;0
;Lithuania;55.1694;23.8813;3/28/20;394;7
;Latvia;56.8796;24.6032;3/3/20;1;0
;Serbia;44.0165;21.0059;3/19/20;103;0
;Timor-Leste;-8.874217;125.727539;3/13/20;0;0
;Estonia;58.5953;25.0136;2/5/20;0;0
;Germany;51;9;1/22/20;0;0
;El Salvador;13.7942;-88.8965;2/3/20;0;0
;Kyrgyzstan;41.2044;74.7661;2/26/20;0;0
;Lebanon;33.8547;35.8623;1/22/20;0;0
;Albania;41.1533;20.1683;2/12/20;0;0
;Haiti;18.9712;-72.2852;2/15/20;0;0
;Thailand;15;101;4/4/20;2067;20
;Montenegro;42.5;19.3;2/10/20;0;0
;Netherlands;52.1326;5.2913;2/3/20;0;0
;Botswana;-22.3285;24.6849;2/14/20;0;0
;Saint Kitts and Nevis;17.357822;-62.782998;4/2/20;9;0
;Mali;17.570692;-3.996166;1/30/20;0;0
;Antigua and Barbuda;17.0608;-61.7964;1/31/20;0;0
;Haiti;18.9712;-72.2852;2/27/20;0;0
;Bangladesh;23.685;90.3563;2/1/20;0;0
Yukon;Canada;64.2823;-135;2/15/20;0;0
;Kazakhstan;48.0196;66.9237;3/4/20;0;0
;Niger;17.6078;8.0817;1/22/20;0;0
;Algeria;28.0339;1.6596;3/9/20;20;0
;Belgium;50.8333;4;3/28/20;9134;353
;Bahrain;26.0275;50.55;1/30/20;0;0
;Bahrain;26.0275;50.55;1/29/20;0;0
;Nigeria;9.082;8.6753;2/9/20;0;0
;Benin;9.3077;2.3158;3/19/20;2;0
;Romania;45.9432;24.9668;3/4/20;4;0
;Albania;41.1533;20.1683;2/24/20;0;0
;Guinea;9.9456;-9.6966;2/6/20;0;0
;Serbia;44.0165;21.0059;3/7/20;1;0
;US;37.0902;-95.7129;4/5/20;337072;9619
;Malawi;-13.254308;34.301525;2/17/20;0;0
;Bulgaria;42.7339;25.4858;2/21/20;0;0
"Bonaire; Sint Eustatius and Saba";Netherlands;12.1784;2/10/20;0;0
;Seychelles;-4.6796;55.492;3/8/20;0;0
;Sierra Leone;8.460555;-11.779889;2/2/20;0;0
;Luxembourg;49.8153;6.1296;1/24/20;0;0
;Costa Rica;9.7489;-83.7534;3/11/20;13;0
